File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\RendererBase.cpp,RendererBase::RendererBase(Component::Owner &owner_),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\RendererBase.cpp,RendererBase::~RendererBase(),6,6,4,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\RendererBase.cpp,"RendererBase::compare(const void *left, const void *right)",2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\RenderStatesBlock.cpp,RenderStatesBlock::RenderStatesBlock(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\RenderStatesBlock.cpp,RenderStatesBlock::~RenderStatesBlock(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\RenderStatesBlock.cpp,"RenderStatesBlock::construct(const char *type_, const char *value_)",207,206,119,45,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\RenderStatesBlock.cpp,RenderStatesBlock::read(InputStream &is),42,34,34,0,8,33,0,194,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\RenderStatesBlock.cpp,RenderStatesBlock::write(OutputStream &os) const,42,34,34,0,8,33,0,194,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\RenderStatesBlock.cpp,RenderStatesBlock::getBoolean(const String &value),5,5,3,3,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\RenderStatesBlock.cpp,RenderStatesBlock::getInteger(const String &value),9,9,5,3,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::ResourceAccess(const char *name_),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::~ResourceAccess(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::name(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::addReference(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::getRefCount() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::release(),4,3,3,0,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::isLoading() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::isReady() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::invalidate(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::validate(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::isValid() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::openFile(),24,19,11,4,3,0,2,20,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::closeFile(),7,7,5,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::isLoadingFinished(),14,11,6,4,3,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::isLoadingTimeOut() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::setPendingState(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::setLoadingState(),20,16,12,2,4,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::setFailedState(),4,3,3,0,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::setReadyState(),6,4,4,0,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,"ResourceAccess::get(const char *name_, const char *extension_, bool asyncLoading)",6,6,4,3,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,"ResourceAccess::load(const char *directory_, const char *extension)",17,13,9,3,4,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,"ResourceAccess::unload(const char *directory_, const char *extension)",17,13,9,3,4,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::ICreator::ICreator(const char *extension_),7,5,5,0,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::ICreator::initiate(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::ICreator::process(),59,50,28,11,7,0,2,2,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::ICreator::pause(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::ICreator::resume(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::ICreator::terminate(),20,19,11,4,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::ICreator::clear(),20,19,11,4,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::ICreator::isLoading() const,8,7,4,4,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,"ResourceAccess::ICreator::getCount(int &pendingCount, int &loadingCount, int &failedCount, int &readyCount, int &orphanCount) const",19,19,11,6,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,"ResourceAccess::ICreator::getSize(int &pendingSize, int &loadingSize, int &failedSize, int &readySize, int &orphanSize) const",19,19,11,6,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::Factory::Factory(),3,3,3,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::Factory::~Factory(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::Factory::instance(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::Factory::find(const char *extension_) const,9,8,5,4,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,"ResourceAccess::Factory::beginUpdateResources(const Vector<System::File> &newReourceFiles_, const Vector<System::File> &reloadResourceFiles_, const Vector<System::File> &deleteReourceFiles_)",6,5,5,0,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::Factory::endUpdateResources(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::Factory::isUpdatingResources() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::Factory::initiate(),8,7,4,4,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::Factory::process(),11,9,5,2,1,0,1,2,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::Factory::pause(),5,5,3,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::Factory::resume(),5,5,3,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::Factory::terminate(),9,8,6,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::Factory::clear(),9,8,6,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::Factory::isLoading() const,8,7,4,4,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,"ResourceAccess::Factory::getCount(int &pendingCount, int &loadingCount, int &failedCount, int &readyCount, int &orphanCount) const",12,11,9,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,"ResourceAccess::Factory::getSize(int &pendingSize, int &loadingSize, int &failedSize, int &readySize, int &orphanSize) const",12,11,9,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::Service::isLoading(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,"ResourceAccess::Service::getCount(int &pendingCount, int &loadingCount, int &failedCount, int &readyCount, int &orphanCount)",3,3,3,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,"ResourceAccess::Service::getSize(int &pendingSize, int &loadingSize, int &failedSize, int &readySize, int &orphanSize)",3,3,3,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::Service::initiate(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::Service::process(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::Service::pause(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::Service::resume(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::Service::terminate(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceAccess.cpp,ResourceAccess::Service::clear(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::CallBack::CallBack(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::CallBack::~CallBack(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::ResourceImport(const char *name_),3,3,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::~ResourceImport(),3,3,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::name() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,"ResourceImport::setTime(unsigned long long createTime_, unsigned long long lastWriteTime_, unsigned long long lastAccessTime_)",4,4,4,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::addReference(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::getRefCount() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::release(),4,3,3,0,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,"ResourceImport::defaultExportFileFunc(const char *srcPath, const char *dstPath)",34,25,15,8,9,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::defaultDeleteFileFunc(const char *srcPath),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,"ResourceImport::get(const char *name_, const char *rawExtension_)",5,4,4,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,"ResourceImport::ICreator::ICreator(const char *rawExtension_, const char *expExtension_)",10,7,7,0,3,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::ICreator::getNumResourceImporters() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::ICreator::getResourceImporters(int i),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::ICreator::getResourceImporters(int i) const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::ICreator::initiate(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,"ResourceImport::ICreator::process(Vector<System::File> &newFiles, Vector<System::File> &reloadFiles, Vector<System::File> &deleteFiles)",165,134,90,18,19,6,12,55,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::ICreator::pause(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::ICreator::resume(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::ICreator::terminate(),10,10,6,2,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::ICreator::clear(),10,10,6,2,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::Factory::Factory(),3,3,3,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::Factory::~Factory(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::Factory::instance(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::Factory::getNumCreators() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::Factory::getCreator(int i) const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::Factory::find(const char *rawExtension_) const,9,8,5,4,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::Factory::beginCheckRawAssets(),6,5,5,0,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::Factory::endCheckRawAssets(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::Factory::isCheckingRawAssets() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::Factory::getNewReourceFiles() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::Factory::getReloadResourceFiles() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::Factory::getDeleteReourceFiles() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::Factory::initiate(),8,7,4,4,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::Factory::process(),26,23,14,5,3,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::Factory::pause(),5,5,3,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::Factory::resume(),5,5,3,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::Factory::terminate(),9,8,6,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::Factory::clear(),9,8,6,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::Service::initiate(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::Service::process(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::Service::pause(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::Service::resume(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::Service::terminate(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourceImport.cpp,ResourceImport::Service::clear(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourcePath.cpp,ResourcePath::ResourcePath(const char *extension_),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourcePath.cpp,"ResourcePath::ResourcePath(const char *path_, const char *extension_)",1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourcePath.cpp,ResourcePath::ResourcePath(const ResourcePath &resourcePath_),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourcePath.cpp,ResourcePath::operator =(const ResourcePath &resourcePath_),5,4,4,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourcePath.cpp,ResourcePath::~ResourcePath(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourcePath.cpp,ResourcePath::getPath() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourcePath.cpp,ResourcePath::setPath(const String &path_),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourcePath.cpp,ResourcePath::getExtension() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourcePath.cpp,ResourcePath::operator ==(const ResourcePath &resoucePath_) const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourcePath.cpp,ResourcePath::operator <(const ResourcePath &resourcePath_) const,11,10,6,4,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourcePath.cpp,ResourcePath::read(InputStream &is),3,3,3,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ResourcePath.cpp,ResourcePath::write(OutputStream &os) const,3,3,3,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Scene.cpp,"Scene::ICreator::ICreator(const char *name_, bool overlay_)",6,6,6,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Scene.cpp,Scene::is(const char *name_),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Scene.cpp,Scene::name(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Scene.cpp,Scene::next(),3,3,3,2,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Scene.cpp,Scene::transit(const char *name),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Scene.cpp,Scene::pushTransit(const char *name),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Scene.cpp,Scene::popTransit(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Scene.cpp,Scene::transitioning(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Scene.cpp,Scene::running(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Scene.cpp,Scene::loaded(),2,2,2,1,0,0,0,0,
